tender_id,title,description,target_standard_id,record_type,synthetic_flag,validation_status
SYN-T-01933,"Supply of Specification for antiwear hydraulic oil, extra heavy duty type","Need applicable Indian Standard for Specification for antiwear hydraulic oil, extra heavy duty type",MSV1-37A7E1E0A81D194F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01934,Supply of Definitions and Terminology relating to Hydraulic Cement,Need applicable Indian Standard for Definitions and Terminology relating to Hydraulic Cement,MSV1-283E9C9EC9D3737C,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01935,Supply of Guidelines for nailing of large framed wooden containers,Need applicable Indian Standard for Guidelines for nailing of large framed wooden containers,MSV1-DC2057EF253CCAE4,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01936,Supply of Breathing System Filters for Anaesthetic and Respiratory Use Part 1: Salt Test Method to Assess Filtration Performance,Need applicable Indian Standard for Breathing System Filters for Anaesthetic and Respiratory Use Part 1: Salt Test Method to Assess Filtration Performance,MSV1-EBB1F76E63E7B672,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01937,Supply of Live working - Electrical insulating sleeves (First Revision),Need applicable Indian Standard for Live working - Electrical insulating sleeves (First Revision),MSV1-6DE6A89E9CD0D462,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01938,Supply of Road vehicles - Liquefied petroleum gas (LPG) specific equipment - Gas injector,Need applicable Indian Standard for Road vehicles - Liquefied petroleum gas (LPG) specific equipment - Gas injector,MSV1-6315134319524614,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01939,Supply of Methods of Test for Footwear Part 15 Washability in a domestic washing machine for whole shoe,Need applicable Indian Standard for Methods of Test for Footwear Part 15 Washability in a domestic washing machine for whole shoe,MSV1-81C17FD94A30F157,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01940,Supply of Textiles Jute canvas postal bags Specification first revision of IS 11193,Need applicable Indian Standard for Textiles Jute canvas postal bags Specification first revision of IS 11193,MSV1-B03548655F2779E4,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01941,Supply of Mechanical vibration and shock - Vibration and shock in buildings with sensitive equipment: Part 2 classification,Need applicable Indian Standard for Mechanical vibration and shock - Vibration and shock in buildings with sensitive equipment: Part 2 classification,MSV1-23C27FA4D82EDFDB,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01942,Supply of Single square socket tee wrenches (Spanners) - Specification,Need applicable Indian Standard for Single square socket tee wrenches (Spanners) - Specification,MSV1-B3D61B2574BFE8A0,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01943,Supply of VAULT STRONG ROOM DOORS PART 3 TESTS FOR FIRE RESISTANCE Second Revision of IS 11188,Need applicable Indian Standard for VAULT STRONG ROOM DOORS PART 3 TESTS FOR FIRE RESISTANCE Second Revision of IS 11188,MSV1-E564697224221B16,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01944,Supply of Galvanized steel barbed wire for fencing - Specification (Fourth Revision),Need applicable Indian Standard for Galvanized steel barbed wire for fencing - Specification (Fourth Revision),MSV1-549DE0546FF84716,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01945,Supply of Methods of grading and visual classification of muscovite mica splittings,Need applicable Indian Standard for Methods of grading and visual classification of muscovite mica splittings,MSV1-644B6679C8085A5B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01946,Supply of Code of practice for the installation of electric bells and call system,Need applicable Indian Standard for Code of practice for the installation of electric bells and call system,MSV1-E65354D9B8CFFBE2,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01947,Supply of Guide for storage of Round - Headed Cabbage (First Revision),Need applicable Indian Standard for Guide for storage of Round - Headed Cabbage (First Revision),MSV1-3521882EF45916BA,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01948,Supply of Manifold Type Storage Water Tank for All Glass Evacuated Tubes Solar Collector Systems - Specification,Need applicable Indian Standard for Manifold Type Storage Water Tank for All Glass Evacuated Tubes Solar Collector Systems - Specification,MSV1-3C1DC214E7BF92A6,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01949,Supply of Nylon 6 polymer for its safe use in contact with foodstuffs pharmaceuticals and drinking water - Specification (First Revision),Need applicable Indian Standard for Nylon 6 polymer for its safe use in contact with foodstuffs pharmaceuticals and drinking water - Specification (First Revision),MSV1-426D0313C4DFC41C,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01950,Supply of Welding coordination - Tasks and responsibilities (Second Revision),Need applicable Indian Standard for Welding coordination - Tasks and responsibilities (Second Revision),MSV1-AD1D8117E7E0BA71,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01951,Supply of WOLFRAMITE CONCENTRATE - SPECIFICATION (First Revision),Need applicable Indian Standard for WOLFRAMITE CONCENTRATE - SPECIFICATION (First Revision),MSV1-5A268ECD7213CB9F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01952,Supply of Glass jars fqr air - Depolarized primary (Caustic Soda) wet cells - Specification (First Revision),Need applicable Indian Standard for Glass jars fqr air - Depolarized primary (Caustic Soda) wet cells - Specification (First Revision),MSV1-9EF1CC5A87B7BDD6,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01953,Supply of Evaluation of completed irrigation projects (Major And Medium) - Guidelines,Need applicable Indian Standard for Evaluation of completed irrigation projects (Major And Medium) - Guidelines,MSV1-15CDF81342C51221,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01954,Supply of Specification for t - Sign plate for trailers,Need applicable Indian Standard for Specification for t - Sign plate for trailers,MSV1-A93BD5CB245BC70D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01955,Supply of Graphic technology - Process control - Offset platemaking,Need applicable Indian Standard for Graphic technology - Process control - Offset platemaking,MSV1-7C19B4BE6B66A522,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01956,Supply of Methods of sampling and test for fertilizers: Part 4 determination of potassium (First Revision),Need applicable Indian Standard for Methods of sampling and test for fertilizers: Part 4 determination of potassium (First Revision),MSV1-106273C5C7B8A56A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01957,Supply of Carbon Brushes Brush Holders Commutators and Slip-Rings Definitions and Nomenclature,Need applicable Indian Standard for Carbon Brushes Brush Holders Commutators and Slip-Rings Definitions and Nomenclature,MSV1-4CC2E855BBE65505,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01958,Supply of Water Reuse in Urban Areas Guidelines for Water Reuse Safety Evaluation Assessment Parameters and Methods,Need applicable Indian Standard for Water Reuse in Urban Areas Guidelines for Water Reuse Safety Evaluation Assessment Parameters and Methods,MSV1-6E3B014997B1AF0A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01959,Supply of Information Technology - Big Data Reference Architecture Part 4: Security and Privacy,Need applicable Indian Standard for Information Technology - Big Data Reference Architecture Part 4: Security and Privacy,MSV1-2D18AF87FFEEE016,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01960,Supply of Specification for gassing of insulating liquid under electric stress and ionization: Part 1 methods of determination of gassing rate under hydrogen atmosphere,Need applicable Indian Standard for Specification for gassing of insulating liquid under electric stress and ionization: Part 1 methods of determination of gassing rate under hydrogen atmosphere,MSV1-BA0557D05D014D13,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01961,Supply of STERILIZED / UHT STERILIZED CREAM – SPECIFICATION,Need applicable Indian Standard for STERILIZED / UHT STERILIZED CREAM – SPECIFICATION,MSV1-E7F2297E9664486B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01962,"Supply of Thoracic and cardiovascular surgery instruments - Forceps, dissecting, lung - Specification (First Revision)","Need applicable Indian Standard for Thoracic and cardiovascular surgery instruments - Forceps, dissecting, lung - Specification (First Revision)",MSV1-2DD776EC872D2DE2,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01963,Supply of Determination of Certain Substances in Electrotechnical Products Part 10 Polycyclic Aromatic Hydrocarbons (PAHs) in Polymers and Electronics by Gas Chromatography-Mass Spectrometry (GC-MS),Need applicable Indian Standard for Determination of Certain Substances in Electrotechnical Products Part 10 Polycyclic Aromatic Hydrocarbons (PAHs) in Polymers and Electronics by Gas Chromatography-Mass Spectrometry (GC-MS),MSV1-8AB2A67E3150048B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01964,Supply of Machine Tools — Safety — Sawing Machines for Cold Metal,Need applicable Indian Standard for Machine Tools — Safety — Sawing Machines for Cold Metal,MSV1-3FB13707041AC449,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01965,Supply of Photography - Photographic Grade Chemicals - Test Methods - Part 13 Determination of pH,Need applicable Indian Standard for Photography - Photographic Grade Chemicals - Test Methods - Part 13 Determination of pH,MSV1-3F40EAF86F2A9C46,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01966,Supply of Textiles — Handloom Cotton Drills — Specification (Second Revision),Need applicable Indian Standard for Textiles — Handloom Cotton Drills — Specification (Second Revision),MSV1-AB93FE920EFAAB92,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01967,Supply of Nuclear energy - Reference beta-particle radiation : Part 2 Calibration fundamentals related to basic quantities characterizing the radiation field,Need applicable Indian Standard for Nuclear energy - Reference beta-particle radiation : Part 2 Calibration fundamentals related to basic quantities characterizing the radiation field,MSV1-B11C863E59F464F4,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01968,Supply of Automotive vehicles - Electrical windshield washing systems - Performance requiremeNts,Need applicable Indian Standard for Automotive vehicles - Electrical windshield washing systems - Performance requiremeNts,MSV1-5C609BE0E00DA3F3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01969,Supply of Fire-Resistance Tests - Elements of Building Construction - Glazed Elements,Need applicable Indian Standard for Fire-Resistance Tests - Elements of Building Construction - Glazed Elements,MSV1-65724CF3D2D3B39D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01970,Supply of Meat and meat products - Methods of test: Part 10 measurement of pH - Reference method (First Revision),Need applicable Indian Standard for Meat and meat products - Methods of test: Part 10 measurement of pH - Reference method (First Revision),MSV1-3B4FE908B2C50685,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01971,Supply of Resistance spot welding - Male electrode caps,Need applicable Indian Standard for Resistance spot welding - Male electrode caps,MSV1-FA0088ECDA6EC7BD,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01972,Supply of Specification of Mason's tools for plaster work and pointing work (First Revision),Need applicable Indian Standard for Specification of Mason's tools for plaster work and pointing work (First Revision),MSV1-70D9C1BB4BE89796,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01973,"Supply of Performance tests for complete, filled transport packages: Part 5 rolling test (First Revision)","Need applicable Indian Standard for Performance tests for complete, filled transport packages: Part 5 rolling test (First Revision)",MSV1-95C9CF02632859B1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01974,Supply of Medical electrical equipment: Part 2 particular requirements for basic safety and essential performance: Sec 56 clinical thermometers for body temperature measurement,Need applicable Indian Standard for Medical electrical equipment: Part 2 particular requirements for basic safety and essential performance: Sec 56 clinical thermometers for body temperature measurement,MSV1-E0024308D10D1408,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01975,Supply of Vegetable fats and oils Determination of phospholipids content in lecithins by HPLC using a light-scattering detector,Need applicable Indian Standard for Vegetable fats and oils Determination of phospholipids content in lecithins by HPLC using a light-scattering detector,MSV1-F2B5D6269537E7EE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01976,"Supply of Sampling, Transport, Storage and Sample Preparation of Food Samples for Microbiological Analysis (Second Revision)","Need applicable Indian Standard for Sampling, Transport, Storage and Sample Preparation of Food Samples for Microbiological Analysis (Second Revision)",MSV1-B91E40D9EF4D3548,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01977,"Supply of Specification for trephine, bone lacrimal with handle","Need applicable Indian Standard for Specification for trephine, bone lacrimal with handle",MSV1-E0D53DDC52FD9C7B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01978,Supply of Use of synthesis gas from coal gasifier for production of sponge iron - Guidelines,Need applicable Indian Standard for Use of synthesis gas from coal gasifier for production of sponge iron - Guidelines,MSV1-9D6AEED78502D3D1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01979,Supply of Water swivel for use with diamond core drilling - Requirements,Need applicable Indian Standard for Water swivel for use with diamond core drilling - Requirements,MSV1-C2A150BA0E712F44,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01980,Supply of Textiles – Tests for colour fastness Part A04 Method for the instrumental assessment of the degree of staining of adjacent fabrics,Need applicable Indian Standard for Textiles – Tests for colour fastness Part A04 Method for the instrumental assessment of the degree of staining of adjacent fabrics,MSV1-1DAA5898D80B42B5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01981,Supply of Boiler Water Treatment Compounds - Specification,Need applicable Indian Standard for Boiler Water Treatment Compounds - Specification,MSV1-1EDBA528379C48DC,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01982,Supply of Direct Acting Indicating Analogue Electrical Measuring Instruments and their Accessories Part 9 Recommended Test Methods (Fourth Revision),Need applicable Indian Standard for Direct Acting Indicating Analogue Electrical Measuring Instruments and their Accessories Part 9 Recommended Test Methods (Fourth Revision),MSV1-E4774C1A03760EDE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01983,Supply of Fixed capacitors for use in electronic equipment: Part 1 Sectional specification - Fixed metallized polyethylene terephthalate film dielectric d.c. capacitors (First Revision),Need applicable Indian Standard for Fixed capacitors for use in electronic equipment: Part 1 Sectional specification - Fixed metallized polyethylene terephthalate film dielectric d.c. capacitors (First Revision),MSV1-08B44A99FCFFA6B5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01984,Supply of Laboratory glassware - Separating funnels and dropping funnels (Second Revision),Need applicable Indian Standard for Laboratory glassware - Separating funnels and dropping funnels (Second Revision),MSV1-742ECC2F3EB13444,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01985,Supply of All Rubber Gum Boots and Ankle Boots Part 1 Safety and Protective (Fifth Revision),Need applicable Indian Standard for All Rubber Gum Boots and Ankle Boots Part 1 Safety and Protective (Fifth Revision),MSV1-6F28C4154223D184,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01986,Supply of Determination of hardness under static indentation (See IS 1708: PARTS 1 TO 18),Need applicable Indian Standard for Determination of hardness under static indentation (See IS 1708: PARTS 1 TO 18),MSV1-DD011DC65F78F4B5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01987,Supply of Transport tractors and trailers fifth wheel couplings - Strength tests,Need applicable Indian Standard for Transport tractors and trailers fifth wheel couplings - Strength tests,MSV1-00DDDF76DB5648E3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01988,Supply of Information Technology - Artificial Intelligence- Management System,Need applicable Indian Standard for Information Technology - Artificial Intelligence- Management System,MSV1-24B2056BCC7D3FEF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01989,Supply of Clinical dosimetry - Beta radiation sources for brachytherapy,Need applicable Indian Standard for Clinical dosimetry - Beta radiation sources for brachytherapy,MSV1-B0E1FB4BE26334C2,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01990,Supply of Medical electrical equipment Part 2 Particular requirements for basic safety and essential performance Section 43 X-ray equipment for interventional procedures Second revision,Need applicable Indian Standard for Medical electrical equipment Part 2 Particular requirements for basic safety and essential performance Section 43 X-ray equipment for interventional procedures Second revision,MSV1-35CA024DC416A22F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01991,Supply of Rolling bearings -- Static load ratings (Third Revision),Need applicable Indian Standard for Rolling bearings -- Static load ratings (Third Revision),MSV1-CD9AD04723439230,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01992,Supply of Innovation Management Tools and methods for innovation partnership- Guidance,Need applicable Indian Standard for Innovation Management Tools and methods for innovation partnership- Guidance,MSV1-8D89D5B7BF2DC989,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01993,"Supply of SELECTION, INSTALLATION, OPERATION AND MAINTENANCE OF PUMPS FOR INDUSTRIAL APPLICATIONS - CODE OF PRACTICE PART 2 INSTALLATION","Need applicable Indian Standard for SELECTION, INSTALLATION, OPERATION AND MAINTENANCE OF PUMPS FOR INDUSTRIAL APPLICATIONS - CODE OF PRACTICE PART 2 INSTALLATION",MSV1-09AD0C8E5B6A119B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01994,Supply of Specification for delivery roller boss for jute drawing frame,Need applicable Indian Standard for Specification for delivery roller boss for jute drawing frame,MSV1-03638FE10DB68351,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01995,Supply of Quartz crystal units - A specification in the IEC quality assessment system for electronic components (IECQ) - Blank detail specification - Capability approval,Need applicable Indian Standard for Quartz crystal units - A specification in the IEC quality assessment system for electronic components (IECQ) - Blank detail specification - Capability approval,MSV1-26D85C59E81E3B0D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01996,Supply of Work Chairs - Specification,Need applicable Indian Standard for Work Chairs - Specification,MSV1-EC6777FD6598C437,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01997,Supply of GENERAL REQUIREMENTS FOR CONCRETE VIBRATORS SCREED BOARD TYPE (Second Revision),Need applicable Indian Standard for GENERAL REQUIREMENTS FOR CONCRETE VIBRATORS SCREED BOARD TYPE (Second Revision),MSV1-E1B8124BDA5FFDBB,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01998,Supply of Specification for hard anodic coatings on aluminium and aluminium alloys (First Revision),Need applicable Indian Standard for Specification for hard anodic coatings on aluminium and aluminium alloys (First Revision),MSV1-7E729672D19A8EC7,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-01999,Supply of Air Handling Units - Specification,Need applicable Indian Standard for Air Handling Units - Specification,MSV1-4A8F233863794903,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02000,Supply of Specification for double ended clamps (First Revision),Need applicable Indian Standard for Specification for double ended clamps (First Revision),MSV1-3F8EC041121E17FC,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02001,Supply of Specification for resistance welding equipment: Part 3 single - Phase spot and projection welding machines,Need applicable Indian Standard for Specification for resistance welding equipment: Part 3 single - Phase spot and projection welding machines,MSV1-C1AFC616D552DDD5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02002,Supply of Earth - Moving machinery - Machine Mounted audible travel alarms and forward horns - Test methods and performance criteria,Need applicable Indian Standard for Earth - Moving machinery - Machine Mounted audible travel alarms and forward horns - Test methods and performance criteria,MSV1-8210F4ACA3CE721D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02003,Supply of Urea-formaldehyde moulding materials - Specification (First Revision),Need applicable Indian Standard for Urea-formaldehyde moulding materials - Specification (First Revision),MSV1-BA5F8436F354A98C,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02004,Supply of Industrial Communication Networks Part 3 Network and System Security Section 3 System security requirements and security levels,Need applicable Indian Standard for Industrial Communication Networks Part 3 Network and System Security Section 3 System security requirements and security levels,MSV1-654CB91E079B8908,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02005,Supply of Dimensions for ball grips,Need applicable Indian Standard for Dimensions for ball grips,MSV1-F785E0D3756EA03D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02006,Supply of Ice Tong Calipers - Cone's Pattern (First Revision),Need applicable Indian Standard for Ice Tong Calipers - Cone's Pattern (First Revision),MSV1-CA50100D628E9A2F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02007,Supply of Thermal neutron radiography - Recommended practices,Need applicable Indian Standard for Thermal neutron radiography - Recommended practices,MSV1-8C6262DE7C0D4B6C,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02008,Supply of Indian script code for information interchange - ISCII,Need applicable Indian Standard for Indian script code for information interchange - ISCII,MSV1-C6ABEAC0230EC3A0,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02009,Supply of Specification for jointed wood poles for overhead power and telecommunication lines,Need applicable Indian Standard for Specification for jointed wood poles for overhead power and telecommunication lines,MSV1-703910290B891632,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02010,Supply of Guide for the maintenance of silicone transformer liquids,Need applicable Indian Standard for Guide for the maintenance of silicone transformer liquids,MSV1-AEA4D8E8D57DCDF0,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02011,Supply of Stub milling arbors with self-release 7/24 taper -- Specification (first revision),Need applicable Indian Standard for Stub milling arbors with self-release 7/24 taper -- Specification (first revision),MSV1-55FCDBAE4CF08F3A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02012,"Supply of Geometrical product specifications (GPS) -- Geometrical tolerancing: Part 2 Maximum material requirement (MMR), least material requirement (LMR) and reciprocity requirement (RPR) (third revision)","Need applicable Indian Standard for Geometrical product specifications (GPS) -- Geometrical tolerancing: Part 2 Maximum material requirement (MMR), least material requirement (LMR) and reciprocity requirement (RPR) (third revision)",MSV1-90F6A00596B08E82,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02013,"Supply of Forceps, Tonsil Holding (Muck's and White's Patterns) Specification ( First Revision )","Need applicable Indian Standard for Forceps, Tonsil Holding (Muck's and White's Patterns) Specification ( First Revision )",MSV1-C8203228C29A0862,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02014,Supply of Specification for pattern lifting pins and hooks for use in foundries (First Revision),Need applicable Indian Standard for Specification for pattern lifting pins and hooks for use in foundries (First Revision),MSV1-FF29099971B8A1D5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02015,Supply of Specificationfor umbrella ribs (First Revision),Need applicable Indian Standard for Specificationfor umbrella ribs (First Revision),MSV1-C5DCD138F4987E66,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02016,"Supply of Specification for ammonium sulphate,technical","Need applicable Indian Standard for Specification for ammonium sulphate,technical",MSV1-52205E1B8C5F68AD,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02017,Supply of AMINOPLASTIC MOULDING MATERIALS - METHODS OF TEST (First Revision),Need applicable Indian Standard for AMINOPLASTIC MOULDING MATERIALS - METHODS OF TEST (First Revision),MSV1-86BE5C5EA3773892,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02018,Supply of Electromechanical elementary relays: Part 7 test and measurement procedures,Need applicable Indian Standard for Electromechanical elementary relays: Part 7 test and measurement procedures,MSV1-313886B343C282AF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02019,Supply of Coated abrasives -- Cylindrical sleeves,Need applicable Indian Standard for Coated abrasives -- Cylindrical sleeves,MSV1-77BE2BE4913BED9B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02020,Supply of Specifications for unused silicone insulating liquids for electrotechnical purposes,Need applicable Indian Standard for Specifications for unused silicone insulating liquids for electrotechnical purposes,MSV1-1C621DA8423415B8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02021,Supply of Textiles - Inland Packing of Wool Hosiery Yarn and Goods - Code of Practice (First Revision),Need applicable Indian Standard for Textiles - Inland Packing of Wool Hosiery Yarn and Goods - Code of Practice (First Revision),MSV1-61FEB4045E663A5E,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02022,Supply of Vitreous sanitary appliances (Vitreous China) - Specification: Part 7 Specific requirements of accessories for sanitary appliances (third revision),Need applicable Indian Standard for Vitreous sanitary appliances (Vitreous China) - Specification: Part 7 Specific requirements of accessories for sanitary appliances (third revision),MSV1-F36031614CBF11C5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02023,"Supply of Acceptance Conditions for Copying Attachments, Integral or Otherwise, for Lathes — Testing of the Accuracy","Need applicable Indian Standard for Acceptance Conditions for Copying Attachments, Integral or Otherwise, for Lathes — Testing of the Accuracy",MSV1-E6D43DFAB17AC0A1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02024,Supply of A.C. motor capacitors (Second Revision),Need applicable Indian Standard for A.C. motor capacitors (Second Revision),MSV1-E23C8011600BB45E,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02025,Supply of Composite units of air - Break switches and rewirable type fuses for voltages not exceeding 650 v a.c. - Specification (Second Revision),Need applicable Indian Standard for Composite units of air - Break switches and rewirable type fuses for voltages not exceeding 650 v a.c. - Specification (Second Revision),MSV1-52AFA89153859DB5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02026,Supply of Specification for Mild Steel And Medium Tensile Steel Bars and Hard-Drawn Steel Wire for Concrete Reinforcement Part 1 Mild Steel and Medium Tensile Steel Bars Fourth Revision,Need applicable Indian Standard for Specification for Mild Steel And Medium Tensile Steel Bars and Hard-Drawn Steel Wire for Concrete Reinforcement Part 1 Mild Steel and Medium Tensile Steel Bars Fourth Revision,MSV1-61F07B3B05559454,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02027,Supply of Low pressure regulators for use with liquefied petroleum gas (LPG) - Specification (Second Revision),Need applicable Indian Standard for Low pressure regulators for use with liquefied petroleum gas (LPG) - Specification (Second Revision),MSV1-AA3DCC7A406B1940,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02028,Supply of Stationery — Cutter Blades — Specification,Need applicable Indian Standard for Stationery — Cutter Blades — Specification,MSV1-F4FC3A7D922E676B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02029,"Supply of Dimensions for nominal lengths and thread lengths for bolts, screws and studs (Second Revision)","Need applicable Indian Standard for Dimensions for nominal lengths and thread lengths for bolts, screws and studs (Second Revision)",MSV1-D1730F079155F186,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02030,Supply of Specification for wooden setting cat for two - Men cross cut saws,Need applicable Indian Standard for Specification for wooden setting cat for two - Men cross cut saws,MSV1-71C5DC8C4C6903C1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-02031,Supply of Eranda(Ricinus communis L.) Root for use in Traditional Medicine -Specification,Need applicable Indian Standard for Eranda(Ricinus communis L.) Root for use in Traditional Medicine -Specification,MSV1-E4C448D816986E22,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
