pair_id,query_id,negative_standard_id,pair_type,reason,similarity_score,validation_status
HNP-V03-001000,SYN-REQ-00500,MSV1-40F3A3F474B2F4A7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001001,SYN-REQ-00501,MSV1-690900C71FCEDFF1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3125,NEEDS_EXPERT_VALIDATION
HNP-V03-001002,SYN-REQ-00501,MSV1-3AA37D3318FFC273,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2941,NEEDS_EXPERT_VALIDATION
HNP-V03-001003,SYN-REQ-00502,MSV1-9D1E2F9893B98EBD,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-001004,SYN-REQ-00502,MSV1-0B957B126536ED5C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3889,NEEDS_EXPERT_VALIDATION
HNP-V03-001005,SYN-REQ-00503,MSV1-0B0C713E0853493C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2333,NEEDS_EXPERT_VALIDATION
HNP-V03-001006,SYN-REQ-00503,MSV1-AB8300E1C7364284,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2333,NEEDS_EXPERT_VALIDATION
HNP-V03-001007,SYN-REQ-00504,MSV1-665047A543A9A773,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3043,NEEDS_EXPERT_VALIDATION
HNP-V03-001008,SYN-REQ-00504,MSV1-EACE660B38094286,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2857,NEEDS_EXPERT_VALIDATION
HNP-V03-001009,SYN-REQ-00505,MSV1-662A4477D549AEBA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3929,NEEDS_EXPERT_VALIDATION
HNP-V03-001010,SYN-REQ-00505,MSV1-30FC3A09F521A845,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.375,NEEDS_EXPERT_VALIDATION
HNP-V03-001011,SYN-REQ-00506,MSV1-18E93B2AF39979D8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5455,NEEDS_EXPERT_VALIDATION
HNP-V03-001012,SYN-REQ-00506,MSV1-C298CE5B7562BCCB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4706,NEEDS_EXPERT_VALIDATION
HNP-V03-001013,SYN-REQ-00507,MSV1-0B3C78E34129B338,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5714,NEEDS_EXPERT_VALIDATION
HNP-V03-001014,SYN-REQ-00507,MSV1-E98C31BA3D5D7F48,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4667,NEEDS_EXPERT_VALIDATION
HNP-V03-001015,SYN-REQ-00508,MSV1-577470BC253129BE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5714,NEEDS_EXPERT_VALIDATION
HNP-V03-001016,SYN-REQ-00508,MSV1-546FD2E98D0BCCB9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4375,NEEDS_EXPERT_VALIDATION
HNP-V03-001017,SYN-REQ-00509,MSV1-21BA06BF53536A41,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001018,SYN-REQ-00509,MSV1-6B34415A9F3F4CB3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2778,NEEDS_EXPERT_VALIDATION
HNP-V03-001019,SYN-REQ-00510,MSV1-1578B33D18277BA6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3158,NEEDS_EXPERT_VALIDATION
HNP-V03-001020,SYN-REQ-00510,MSV1-1B003F43ABD9161C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2778,NEEDS_EXPERT_VALIDATION
HNP-V03-001021,SYN-REQ-00511,MSV1-422490487EF1D879,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001022,SYN-REQ-00511,MSV1-16EE302A16A1F513,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.44,NEEDS_EXPERT_VALIDATION
HNP-V03-001023,SYN-REQ-00512,MSV1-AB275EA9C0EAFE07,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1389,NEEDS_EXPERT_VALIDATION
HNP-V03-001024,SYN-REQ-00512,MSV1-6C949DECCC7DA032,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1333,NEEDS_EXPERT_VALIDATION
HNP-V03-001025,SYN-REQ-00513,MSV1-8E4D050B7DE08FB2,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-001026,SYN-REQ-00513,MSV1-5F12E649C9DDDEE3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3704,NEEDS_EXPERT_VALIDATION
HNP-V03-001027,SYN-REQ-00514,MSV1-DD9AA12488B8DCB7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6111,NEEDS_EXPERT_VALIDATION
HNP-V03-001028,SYN-REQ-00514,MSV1-48F80F83DD77B21F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-001029,SYN-REQ-00515,MSV1-99A822F06CF56196,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3793,NEEDS_EXPERT_VALIDATION
HNP-V03-001030,SYN-REQ-00515,MSV1-873A43218FAB5577,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3077,NEEDS_EXPERT_VALIDATION
HNP-V03-001031,SYN-REQ-00516,MSV1-3EEAB0FBD7F4D071,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6111,NEEDS_EXPERT_VALIDATION
HNP-V03-001032,SYN-REQ-00516,MSV1-1D991DB2180DE443,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4286,NEEDS_EXPERT_VALIDATION
HNP-V03-001033,SYN-REQ-00517,MSV1-E7BA2BA5DC5984B4,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6111,NEEDS_EXPERT_VALIDATION
HNP-V03-001034,SYN-REQ-00517,MSV1-82B3520398EB826E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.24,NEEDS_EXPERT_VALIDATION
HNP-V03-001035,SYN-REQ-00518,MSV1-7978AF3762DFDD22,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-001036,SYN-REQ-00518,MSV1-6D5B0E1F9759EC1D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4118,NEEDS_EXPERT_VALIDATION
HNP-V03-001037,SYN-REQ-00519,MSV1-9D226C60E51C6792,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3478,NEEDS_EXPERT_VALIDATION
HNP-V03-001038,SYN-REQ-00519,MSV1-CB2F27CC01E49268,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3182,NEEDS_EXPERT_VALIDATION
HNP-V03-001039,SYN-REQ-00520,MSV1-12E4DA605B77D027,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001040,SYN-REQ-00520,MSV1-5F7ACE1845F0172C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2632,NEEDS_EXPERT_VALIDATION
HNP-V03-001041,SYN-REQ-00521,MSV1-8EA80A49D7C2843F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-001042,SYN-REQ-00521,MSV1-6C13FC26EA6AC21B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3478,NEEDS_EXPERT_VALIDATION
HNP-V03-001043,SYN-REQ-00522,MSV1-51BB67DDCAD57DBE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6316,NEEDS_EXPERT_VALIDATION
HNP-V03-001044,SYN-REQ-00522,MSV1-BB060B36D5579E78,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3043,NEEDS_EXPERT_VALIDATION
HNP-V03-001045,SYN-REQ-00523,MSV1-43B8209392A4EEF0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2927,NEEDS_EXPERT_VALIDATION
HNP-V03-001046,SYN-REQ-00523,MSV1-963535220932BDC9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2821,NEEDS_EXPERT_VALIDATION
HNP-V03-001047,SYN-REQ-00524,MSV1-E6A6F87A64D4041B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-001048,SYN-REQ-00524,MSV1-1E780AD1280F4AAF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.375,NEEDS_EXPERT_VALIDATION
HNP-V03-001049,SYN-REQ-00525,MSV1-455A2B5C5AB1EA8C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.28,NEEDS_EXPERT_VALIDATION
HNP-V03-001050,SYN-REQ-00525,MSV1-191A2240E81313FA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.24,NEEDS_EXPERT_VALIDATION
HNP-V03-001051,SYN-REQ-00526,MSV1-19C080400C20DD74,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3,NEEDS_EXPERT_VALIDATION
HNP-V03-001052,SYN-REQ-00526,MSV1-FB84D0E5B73A5747,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2143,NEEDS_EXPERT_VALIDATION
HNP-V03-001053,SYN-REQ-00527,MSV1-2545C841E1377EFF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5882,NEEDS_EXPERT_VALIDATION
HNP-V03-001054,SYN-REQ-00527,MSV1-E576131D045BCA78,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3158,NEEDS_EXPERT_VALIDATION
HNP-V03-001055,SYN-REQ-00528,MSV1-F13073F9D44C3F08,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5714,NEEDS_EXPERT_VALIDATION
HNP-V03-001056,SYN-REQ-00528,MSV1-1167528D7839968D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2353,NEEDS_EXPERT_VALIDATION
HNP-V03-001057,SYN-REQ-00529,MSV1-E87E6E53B21DC3FC,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-001058,SYN-REQ-00529,MSV1-689CBF4C6B453AC6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-001059,SYN-REQ-00530,MSV1-5059C0A832A1017F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5714,NEEDS_EXPERT_VALIDATION
HNP-V03-001060,SYN-REQ-00530,MSV1-89A5AF0839073DB4,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-001061,SYN-REQ-00531,MSV1-9E6828E3CDE66B13,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001062,SYN-REQ-00531,MSV1-6D18704AEB225FD3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-001063,SYN-REQ-00532,MSV1-6A2F6A25A1A10FA8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-001064,SYN-REQ-00532,MSV1-B9FD19D114F8973B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2105,NEEDS_EXPERT_VALIDATION
HNP-V03-001065,SYN-REQ-00533,MSV1-14D2886115E41E15,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001066,SYN-REQ-00533,MSV1-B9FD19D114F8973B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-001067,SYN-REQ-00534,MSV1-AD4B51A121CEA966,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001068,SYN-REQ-00534,MSV1-6FBB22D61D565A75,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.35,NEEDS_EXPERT_VALIDATION
HNP-V03-001069,SYN-REQ-00535,MSV1-2089DBD0943B205B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-001070,SYN-REQ-00535,MSV1-A67568BBE4CE7A55,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-001071,SYN-REQ-00536,MSV1-543D65B1E40E48B0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5417,NEEDS_EXPERT_VALIDATION
HNP-V03-001072,SYN-REQ-00536,MSV1-B0D25BE35A121640,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5217,NEEDS_EXPERT_VALIDATION
HNP-V03-001073,SYN-REQ-00537,MSV1-10EBE9D8F9A16788,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.375,NEEDS_EXPERT_VALIDATION
HNP-V03-001074,SYN-REQ-00537,MSV1-1F376B4C61BA0AF1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3182,NEEDS_EXPERT_VALIDATION
HNP-V03-001075,SYN-REQ-00538,MSV1-C393B2D704B6D626,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-001076,SYN-REQ-00538,MSV1-C0089EE76B3A7056,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2174,NEEDS_EXPERT_VALIDATION
HNP-V03-001077,SYN-REQ-00539,MSV1-7650EA4AF81D4153,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-001078,SYN-REQ-00539,MSV1-50EAF85F04843A2F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2174,NEEDS_EXPERT_VALIDATION
HNP-V03-001079,SYN-REQ-00540,MSV1-69C3310823B66CDD,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-001080,SYN-REQ-00540,MSV1-6E4AB3524C9C9249,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3158,NEEDS_EXPERT_VALIDATION
HNP-V03-001081,SYN-REQ-00541,MSV1-602551A6414A656D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001082,SYN-REQ-00541,MSV1-E8D15BE6B3B074F9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-001083,SYN-REQ-00542,MSV1-3569C3E3BFC37622,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-001084,SYN-REQ-00542,MSV1-C4E5D8825366E1E9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-001085,SYN-REQ-00543,MSV1-52A4FC6EAEBF8FE1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001086,SYN-REQ-00543,MSV1-9058D1D719295823,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001087,SYN-REQ-00544,MSV1-F92F1E8CD551E648,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-001088,SYN-REQ-00544,MSV1-BD8E99AA22CD0D1D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2727,NEEDS_EXPERT_VALIDATION
HNP-V03-001089,SYN-REQ-00545,MSV1-0BC1DC90C290AE44,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5385,NEEDS_EXPERT_VALIDATION
HNP-V03-001090,SYN-REQ-00545,MSV1-19A22F2F49B7F517,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1304,NEEDS_EXPERT_VALIDATION
HNP-V03-001091,SYN-REQ-00546,MSV1-1B07DFEB63524F90,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3103,NEEDS_EXPERT_VALIDATION
HNP-V03-001092,SYN-REQ-00546,MSV1-BDB1CCAFD3AA8770,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2069,NEEDS_EXPERT_VALIDATION
HNP-V03-001093,SYN-REQ-00547,MSV1-FAEACA009198C23C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001094,SYN-REQ-00547,MSV1-6FE7D914B1A65017,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.375,NEEDS_EXPERT_VALIDATION
HNP-V03-001095,SYN-REQ-00548,MSV1-58B5DBC2D7158456,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2222,NEEDS_EXPERT_VALIDATION
HNP-V03-001096,SYN-REQ-00548,MSV1-230DBF74C5D1038F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-001097,SYN-REQ-00549,MSV1-3F2C2146470A6AAC,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-001098,SYN-REQ-00549,MSV1-41AF7A1A5FE0801B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1875,NEEDS_EXPERT_VALIDATION
HNP-V03-001099,SYN-REQ-00550,MSV1-C6FE464F34D42839,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001100,SYN-REQ-00550,MSV1-9536AE36C8E33FE9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4348,NEEDS_EXPERT_VALIDATION
HNP-V03-001101,SYN-REQ-00551,MSV1-00EB36660B430D0F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5714,NEEDS_EXPERT_VALIDATION
HNP-V03-001102,SYN-REQ-00551,MSV1-972256B7FE341D16,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2632,NEEDS_EXPERT_VALIDATION
HNP-V03-001103,SYN-REQ-00552,MSV1-B0344AAFDAF8BB3A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-001104,SYN-REQ-00552,MSV1-E1B8124BDA5FFDBB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-001105,SYN-REQ-00553,MSV1-F172E68440804D18,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-001106,SYN-REQ-00553,MSV1-5A3273CB7D37C4D6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-001107,SYN-REQ-00554,MSV1-7197D8C8C1BD791D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001108,SYN-REQ-00554,MSV1-9ED6E9C355AB5E96,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3125,NEEDS_EXPERT_VALIDATION
HNP-V03-001109,SYN-REQ-00555,MSV1-1108A4565FF812F1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6316,NEEDS_EXPERT_VALIDATION
HNP-V03-001110,SYN-REQ-00555,MSV1-2B9F8C0285806C7E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3913,NEEDS_EXPERT_VALIDATION
HNP-V03-001111,SYN-REQ-00556,MSV1-5C67164DA4A5D860,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001112,SYN-REQ-00556,MSV1-8170FF35CB0A5526,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.375,NEEDS_EXPERT_VALIDATION
HNP-V03-001113,SYN-REQ-00557,MSV1-2F5A4F715585131C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001114,SYN-REQ-00557,MSV1-E34784D32A2082FD,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001115,SYN-REQ-00558,MSV1-CCDAA13B33E58744,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3182,NEEDS_EXPERT_VALIDATION
HNP-V03-001116,SYN-REQ-00558,MSV1-CCFF55A4816B4E3A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3182,NEEDS_EXPERT_VALIDATION
HNP-V03-001117,SYN-REQ-00559,MSV1-CAEA5057AA99D757,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2857,NEEDS_EXPERT_VALIDATION
HNP-V03-001118,SYN-REQ-00559,MSV1-4CFBA0AFA96C97BF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2593,NEEDS_EXPERT_VALIDATION
HNP-V03-001119,SYN-REQ-00560,MSV1-602FC37CE550527E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4783,NEEDS_EXPERT_VALIDATION
HNP-V03-001120,SYN-REQ-00560,MSV1-D38A3DDE473B5A72,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001121,SYN-REQ-00561,MSV1-9AB1A969471C0407,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4643,NEEDS_EXPERT_VALIDATION
HNP-V03-001122,SYN-REQ-00561,MSV1-5935CB0719E22D17,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4286,NEEDS_EXPERT_VALIDATION
HNP-V03-001123,SYN-REQ-00562,MSV1-A7757FC2454AC6A0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001124,SYN-REQ-00562,MSV1-5F3ED20F4F98A7DF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3571,NEEDS_EXPERT_VALIDATION
HNP-V03-001125,SYN-REQ-00563,MSV1-1374183292DB273D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5769,NEEDS_EXPERT_VALIDATION
HNP-V03-001126,SYN-REQ-00563,MSV1-31D74D8820DBC3E4,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5769,NEEDS_EXPERT_VALIDATION
HNP-V03-001127,SYN-REQ-00564,MSV1-32F07BB92D269E24,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-001128,SYN-REQ-00564,MSV1-33814E964FCFC342,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2143,NEEDS_EXPERT_VALIDATION
HNP-V03-001129,SYN-REQ-00565,MSV1-7DA6B9E56FAE2646,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6111,NEEDS_EXPERT_VALIDATION
HNP-V03-001130,SYN-REQ-00565,MSV1-AA2C4B5851C2A514,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3,NEEDS_EXPERT_VALIDATION
HNP-V03-001131,SYN-REQ-00566,MSV1-31717025AED3BD45,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001132,SYN-REQ-00566,MSV1-0138F5E2A8DAC761,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2632,NEEDS_EXPERT_VALIDATION
HNP-V03-001133,SYN-REQ-00567,MSV1-2A1412B2C45D81D5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6071,NEEDS_EXPERT_VALIDATION
HNP-V03-001134,SYN-REQ-00567,MSV1-CB697A4A0DE9392D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4444,NEEDS_EXPERT_VALIDATION
HNP-V03-001135,SYN-REQ-00568,MSV1-E6EEAFF6FB0933A5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3,NEEDS_EXPERT_VALIDATION
HNP-V03-001136,SYN-REQ-00568,MSV1-60A0CA84A6F90365,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-001137,SYN-REQ-00569,MSV1-2FB5D1A7E4662E26,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-001138,SYN-REQ-00569,MSV1-02238C4A32A042ED,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3889,NEEDS_EXPERT_VALIDATION
HNP-V03-001139,SYN-REQ-00570,MSV1-551007D3ED7ADF51,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001140,SYN-REQ-00570,MSV1-17F6A70B6528BEC0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2143,NEEDS_EXPERT_VALIDATION
HNP-V03-001141,SYN-REQ-00571,MSV1-D0D6CD09F635A7DA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001142,SYN-REQ-00571,MSV1-B5DCE76985B4D867,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-001143,SYN-REQ-00572,MSV1-2A560695C632FCC1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.55,NEEDS_EXPERT_VALIDATION
